
2026-06-04 14:12:26==================================================
Epoch   1/150 | Loss: 0.1359 | Acc: 67.35% | Time: 45957ms | Val Loss: 0.1229 | Val Acc: 73.18% | Improved ✓ [ckpt: ./models/3d_sparse_NoduleMNIST3D.bin]
Epoch  83/150 | Loss: 0.0745 | Acc: 86.56% | Time: 44431ms | Val Loss: 0.0898 | Val Acc: 85.11%
Epoch  84/150 | Loss: 0.0779 | Acc: 85.30% | Time: 44578ms | Val Loss: 0.0898 | Val Acc: 84.55%
Epoch  85/150 | Loss: 0.0729 | Acc: 85.96% | Time: 45209ms | Val Loss: 0.0945 | Val Acc: 83.41%
Epoch  86/150 | Loss: 0.0715 | Acc: 86.73% | Time: 44568ms | Val Loss: 0.0849 | Val Acc: 85.11%
Epoch  87/150 | Loss: 0.0742 | Acc: 85.90% | Time: 46970ms | Val Loss: 0.0896 | Val Acc: 86.25%
Epoch  88/150 | Loss: 0.0769 | Acc: 85.87% | Time: 45076ms | Val Loss: 0.0908 | Val Acc: 84.55%
Epoch  89/150 | Loss: 0.0726 | Acc: 86.47% | Time: 44902ms | Val Loss: 0.0917 | Val Acc: 83.98%
Epoch  90/150 | Loss: 0.0741 | Acc: 85.62% | Time: 44875ms | Val Loss: 0.0883 | Val Acc: 85.11%
Epoch  91/150 | Loss: 0.0743 | Acc: 86.59% | Time: 44379ms | Val Loss: 0.0933 | Val Acc: 82.84%
Epoch  92/150 | Loss: 0.0734 | Acc: 85.56% | Time: 44942ms | Val Loss: 0.0873 | Val Acc: 84.55%
Epoch  93/150 | Loss: 0.0764 | Acc: 85.70% | Time: 45751ms | Val Loss: 0.0836 | Val Acc: 83.98% | Improved ✓ [ckpt: ./models/3d_sparse_NoduleMNIST3D.bin]
Epoch  94/150 | Loss: 0.0720 | Acc: 87.33% | Time: 44821ms | Val Loss: 0.0900 | Val Acc: 84.55%
Epoch  95/150 | Loss: 0.0766 | Acc: 85.79% | Time: 45170ms | Val Loss: 0.0919 | Val Acc: 84.55%
Epoch  96/150 | Loss: 0.0741 | Acc: 85.47% | Time: 45446ms | Val Loss: 0.0894 | Val Acc: 85.68%
Epoch  97/150 | Loss: 0.0765 | Acc: 85.27% | Time: 45212ms | Val Loss: 0.0875 | Val Acc: 85.11%
Epoch  98/150 | Loss: 0.0736 | Acc: 86.27% | Time: 44924ms | Val Loss: 0.0948 | Val Acc: 85.11%
Epoch  99/150 | Loss: 0.0757 | Acc: 86.10% | Time: 45615ms | Val Loss: 0.0871 | Val Acc: 85.68%
Epoch 100/150 | Loss: 0.0737 | Acc: 86.04% | Time: 45615ms | Val Loss: 0.0910 | Val Acc: 83.98%
Epoch 101/150 | Loss: 0.0744 | Acc: 86.33% | Time: 45884ms | Val Loss: 0.0918 | Val Acc: 83.98%
Epoch 102/150 | Loss: 0.0748 | Acc: 85.13% | Time: 45256ms | Val Loss: 0.0974 | Val Acc: 83.41%
Epoch 103/150 | Loss: 0.0729 | Acc: 85.05% | Time: 45640ms | Val Loss: 0.0913 | Val Acc: 83.41%
Epoch 104/150 | Loss: 0.0722 | Acc: 86.30% | Time: 47578ms | Val Loss: 0.0911 | Val Acc: 83.98%
Epoch 105/150 | Loss: 0.0728 | Acc: 86.22% | Time: 48542ms | Val Loss: 0.0912 | Val Acc: 83.98%
Epoch 106/150 | Loss: 0.0730 | Acc: 85.64% | Time: 48875ms | Val Loss: 0.0891 | Val Acc: 85.11%
Epoch 107/150 | Loss: 0.0744 | Acc: 86.47% | Time: 48621ms | Val Loss: 0.0926 | Val Acc: 84.55%
Epoch 108/150 | Loss: 0.0727 | Acc: 85.79% | Time: 51183ms | Val Loss: 0.0955 | Val Acc: 85.11%
Epoch 109/150 | Loss: 0.0766 | Acc: 85.53% | Time: 46272ms | Val Loss: 0.0925 | Val Acc: 84.55%
Epoch 110/150 | Loss: 0.0727 | Acc: 86.64% | Time: 46196ms | Val Loss: 0.0959 | Val Acc: 82.27%
Epoch 111/150 | Loss: 0.0721 | Acc: 86.76% | Time: 74534ms | Val Loss: 0.0900 | Val Acc: 85.68%
Epoch 112/150 | Loss: 0.0755 | Acc: 85.36% | Time: 50397ms | Val Loss: 0.0903 | Val Acc: 85.11%
Epoch 113/150 | Loss: 0.0726 | Acc: 86.16% | Time: 48199ms | Val Loss: 0.0884 | Val Acc: 84.55%
Epoch 114/150 | Loss: 0.0731 | Acc: 86.04% | Time: 53571ms | Val Loss: 0.0923 | Val Acc: 83.98%
Epoch 115/150 | Loss: 0.0745 | Acc: 85.82% | Time: 50038ms | Val Loss: 0.0947 | Val Acc: 84.55%
Epoch 116/150 | Loss: 0.0747 | Acc: 85.53% | Time: 48987ms | Val Loss: 0.0906 | Val Acc: 84.55%
Epoch 117/150 | Loss: 0.0729 | Acc: 87.19% | Time: 50413ms | Val Loss: 0.0937 | Val Acc: 83.41%
Epoch 118/150 | Loss: 0.0744 | Acc: 86.44% | Time: 50721ms | Val Loss: 0.0914 | Val Acc: 85.11%
Epoch 119/150 | Loss: 0.0728 | Acc: 86.93% | Time: 50055ms | Val Loss: 0.0928 | Val Acc: 85.68%
Epoch 120/150 | Loss: 0.0740 | Acc: 86.82% | Time: 48371ms | Val Loss: 0.0946 | Val Acc: 83.41%
Epoch 121/150 | Loss: 0.0743 | Acc: 85.56% | Time: 48016ms | Val Loss: 0.0894 | Val Acc: 83.41%
Epoch 122/150 | Loss: 0.0749 | Acc: 84.82% | Time: 51726ms | Val Loss: 0.0909 | Val Acc: 84.55%
Epoch 123/150 | Loss: 0.0738 | Acc: 85.64% | Time: 47519ms | Val Loss: 0.0872 | Val Acc: 84.55%
